oracle, Pattern, NLP, TM, MAT, MAT_TM, ,Comments
1,1,1,1,1,1,,// end hack
1,0,1,1,1,1,,// TODO: This isn't an exact port of MRI's pipe behavior, so revisit
1,0,1,1,1,1,,// TODO: protected methods.  this is going to require a rework of some of the mechanism.
1,0,1,1,1,1,,// FIXME: what should this really be?       assert x instanceof RubyComplex;
1,0,1,1,1,1,,// FIXME: This isn't right for within ensured/rescued code
1,0,1,0,1,1,,// SSS FIXME: Token can be final for a method -- implying that the token is only for this particular implementation of the method // But, if the mehod is modified, we create a new method object which in turn gets a new token.  What makes sense??  Intuitively, // it seems the first one ... but let us see ... // Current code version token for this method -- can change during execution as methods get redefined!
1,0,1,1,1,1,,// TODO: It would be nice to throw a better error for this
1,0,1,1,1,1,,// set up a field for the CacheEntry // TODO: make this an array so it's not as much class metadata; similar to AbstractScript stuff
1,0,1,1,1,1,,// TODO: newTypeError does not offer enough for ruby error string...
1,0,0,1,1,1,,// SSS FIXME: I added this in.  Is this correct?
1,0,1,1,1,1,,// upper-case package name // TODO: top-level upper-case package was supported in the previous (Ruby-based) // implementation, so leaving as is.  see note at #getProxyOrPackageUnderPackage // re: future approach below the top-level.
1,0,1,1,1,1,,// TODO: wire into new exception handling mechanism
1,0,1,1,1,1,,// TODO: This is also defined in the MetaClass too...Consolidate somewhere.
1,0,0,1,1,1,,// FIXME: ConstDecl could be two seperate classes (or done differently since constNode and name // never exist at the same time.
1,0,1,1,1,1,,// TODO: number formatting here, MRI uses "%-.10g", 1.4 API is a must?
1,0,1,1,1,1,,// TODO: need to get this back into the method signature...now is too late...
1,0,1,0,1,1,,// super calls from proxies must use reflected method // FIXME: possible to make handles do the superclass call?
1,0,1,1,1,1,,// TODO: better error handling
1,0,0,0,1,1,,// SSS FIXME: Should this be Operand or CompoundString? // Can it happen that symbols are built out of other than compound strings?   // Or can it happen during optimizations that this becomes a generic operand?
1,0,1,1,1,1,,// FIXME: We should really not be creating the dynamic scope for the root // of the AST before parsing.  This makes us end up needing to readjust // this dynamic scope coming out of parse (and for local static scopes it // will always happen because of $~ and $_). // FIXME: Because we end up adjusting this after-the-fact, we can't use // any of the specific-size scopes.
1,0,1,1,1,1,,// TODO: not sure that we should skip calling join() altogether. // Thread.join() has some implications for Java Memory Model, etc.
1,1,1,1,1,1,,// hack to get right style for input
1,0,1,1,1,1,,// If variables were added then we may need to grow the dynamic scope to match the static // one. // FIXME: Make this so we only need to check this for blockScope != null.  We cannot // currently since we create the DynamicScope for a LocalStaticScope before parse begins. // Refactoring should make this fixable.
1,0,0,0,1,1,,// SSS FIXME: This method (at least in the context of multiple assignment) is a little weird. // It calls regular to_ary on the object.  But, if it encounters a method_missing, the value // is inserted into an 1-element array! // try "a,b,c = 1" first; then define Fixnum.to_ary method and try it again. // Ex: http://gist.github.com/163551
1,0,1,1,1,1,,// FIXME: potentially could just use ByteList here?
1,0,0,1,1,1,,// ignore; job was cancelled // FIXME: Is this ok?
1,0,1,1,1,1,,// regular division with some default precision // TODO: proper algorithm to set the precision
1,0,1,1,1,1,,// TODO: exec should replace the current process. // This could be possible with JNA. 
1,0,0,1,1,1,,// Sometimes the value can be retrieved at "compile time".  If we succeed, nothing like it!   // We might not .. for the following reasons: // 1. The constant is missing, // 2. The reference is a forward-reference, // 3. The constant's value is only known at run-time on first-access (but, this is runtime, isn't it??) // 4. Our compiler isn't able to right away infer that this is a constant. // // SSS FIXME: // 1. The operand can be a literal array, range, or hash -- hence Operand //    because Array, Range, and Hash derive from Operand and not Constant ... //    Is there a way to fix this impedance mismatch? // 2. It should be possible to handle the forward-reference case by creating a new //    ForwardReference operand and then inform the scope of the forward reference //    which the scope can fix up when the reference gets defined.  At code-gen time, //    if the reference is unresolved, when a value is retrieved for the forward-ref //    and we get a null, we can throw a ConstMissing exception!  Not sure! //
1,0,1,1,1,1,,// FIXME: NOT_ALLOCATABLE_ALLOCATOR is probably not right here, since we might // eventually want JavaArray to be marshallable. JRUBY-414
1,0,1,1,1,1,,// TODO: This is probably BAD...
1,0,1,1,1,1,,// FIXME: do we really want 'declared' methods?  includes private/protected, and does _not_ // include superclass methods
1,0,1,1,1,1,,// FIXME: shouldn't need @__java_ovrd_methods, just query locally defined methods.
1,0,1,1,1,1,,// TODO: call config with scope but no frame
1,0,1,1,1,1,,// TODO: Ruby truncates string to specific size here, but our bytelist should handle this already?
1,0,0,1,1,1,,// TODO: CLONE_SETUP here
1,0,0,1,1,1,,// TODO: must override in RubyModule to pick up constants
1,0,1,1,1,1,,// TODO: non-strict option
1,0,0,1,1,1,,// TODO: adjust length so it won't fall in the middle  // of a multi-byte character. MRI's sprintf.c uses tables // in a modified version of regex.c, which assume some // particular  encoding for a given installation/application. // (See regex.c#re_mbcinit in ruby-1.8.5-p12)  // // This is only an issue if the user specifies a precision // that causes the string to be truncated. The same issue // would arise taking a substring of a ByteList-backed RubyString.
1,0,1,1,1,1,,// FIXME: \r logic needed
1,0,1,1,1,1,,// TODO: note lack of command.com support for Win 9x...
1,0,1,1,1,1,,// TODO: no need to calculate every time.
1,0,1,1,1,1,,// FIXME: create AttrReaderMethod, AttrWriterMethod, for faster attr access
1,0,0,1,1,1,,// TODO: 3 times calculate the same value below
1,0,1,1,1,1,,// TODO: opt for 2 and 3 ?
1,0,0,0,1,1,,// FIXME: optimize for cases where we have no false branch
1,0,1,0,1,1,,// FIXME: don't use RubyIO for this
1,0,1,0,1,1,,// FIXME: after jump is not in here.  Will if ever be? //Label afterJmp = new Label();
1,0,1,1,1,1,,// TODO: missing additional logic for dealing with conflicting protected fields.
1,0,1,1,1,1,,// TODO: rescan code range ?
1,0,1,1,1,1,,//TODO deal with UNC names
1,0,1,1,1,1,,// TODO: pass this in?
1,0,1,1,1,1,,// FIXME: missing arity check
1,0,1,1,1,1,,// TODO: warn "tried to create Proc object without a block"
1,0,1,1,1,1,,// TODO: make threadsafe
1,0,1,1,1,1,,// TODO: port exact behavior from MRI, and move most locking logic into ChannelDescriptor // TODO: for all LOCK_NB cases, return false if they would block
1,0,1,1,1,1,,// TODO: do something here?
1,0,1,1,1,1,,// TODO: pipe handler to be reopened with path and "w" mode
1,0,0,1,1,1,,// TODO: check the return value here
1,0,1,1,1,1,,// FIXME: When we get JNA3 we need to properly write this to errno.
1,0,1,1,1,1,,// TODO: other reserved names?
1,0,1,1,1,1,,// TODO: better detection when path is absolute or not. // If the path isn't absolute, then prepend the current working // directory to the path.
1,0,1,1,1,1,,// TODO: deal with varargs
1,0,0,1,1,1,,// TODO: Store BEGIN and END information into this node
1,0,1,1,1,1,,// TODO: ruby locks the string here
1,0,1,1,1,1,,// TODO: put these nil guards into tree (bigger than I want to do right now)
1,0,1,1,1,1,,// FIXME: Should we make this work with platform's locale, // or continue hardcoding US?
1,0,0,1,1,1,,// FIXME: Make bodyNode non-null in parser
1,0,0,1,1,1,,// FIXME: Pass block down?
1,0,1,1,1,1,,// TODO: add trace call?
1,0,1,1,1,1,,// TODO: call ruby method
1,0,1,1,1,1,,// TODO: build arg list based on number of args, optionals, etc
1,0,0,1,1,1,,// TODO: check for ascii string
1,0,1,0,1,1,,// SSS FIXME: Traverse up the scope hierarchy to find the constant as long as the parent is a static scope
1,0,1,0,1,1,,/* xxx shouldn't check if valid option variable */
1,0,0,1,1,1,,// SSS FIXME: Should I be returning the operand constructed here?
1,0,1,1,1,1,,/* FIXME: arg_concat missing for opt_call_args*/
1,0,1,1,1,1,,// TODO: Add IR instructions for checking method arity! // s.getVariableCompiler().checkMethodArity(required, opt, rest);
1,0,0,1,1,1,,// TODO: Add safety check for taintedness
1,0,1,1,1,1,,// FIXME: Ruby 1.9 post args code needs to come here
1,0,1,1,1,1,,// TODO: Make sure all appropriate open flags are added to this check.
1,0,1,1,1,1,,// SSS: FIXME: Somewhere here, we need to record information the type of this operand as String
1,0,0,0,1,1,,// XXX: Check if it's appropriate type?
1,0,1,1,1,1,,// FIXME: Translate this call below! // s.unwrapPassedBlock();
1,0,1,0,1,1,,//subList.clear(); // Sublist is supposed to share same backing store as list...TODO in RubyArray. //assertTrue(list.size() == 1);
1,0,1,1,1,1,,// SSS FIXME: We need to build debug information tracking into the IR in some fashion // So, these methods below would have to have equivalents in IR_Scope implementations.
1,0,0,0,0,0,,// FIX replace type() == ... with isInstanceOf(...)
1,0,0,1,1,1,,// SSS FIXME: Incomplete!
1,0,0,0,1,1,,// SSS FIXME: Pick one of bytelist or string, or add internal conversion methods to convert to the default representation
1,0,0,1,1,1,,// TODO: check if too many open files, GC and try again
1,0,0,1,1,1,,// SSS FIXME: Cannot optimize this without assuming that Range.to_ary method has not redefined. // So for now, return null!
1,0,1,1,1,1,,// TODO: This and recacheRespondsTo needed to be synchronized for JRUBY-3466, // but this degraded performance nearly 2x. It's still faster than MRI, but // a reanalysis of this code may show a faster way to ensure we're caching // safely.
1,0,0,0,1,1,,// SSS FIXME: To be done
1,0,1,1,1,1,,/* FIXME: arg_concat logic missing for opt_call_args*/
1,0,1,1,1,1,,//TODO: implement, won't do this now
1,0,1,1,1,1,,// FIXME: Need to detect magic_comment in 1.9 here for encoding
1,0,1,1,1,1,,/* FIXME: We may be intern'ing more than once.*/
1,0,1,1,1,1,,// TODO: validate port as numeric
1,0,0,1,1,1,,// TODO same zero-length checks as file above
1,0,1,1,1,1,,// TODO: this code should really check if a Ruby equals method is implemented or not.
1,0,1,1,1,1,,// TODO: Ruby unlocks the string here
1,0,1,0,1,1,,// if not already defined, we add a 'new' that guesses at which signature to use // TODO: just adding first one right now...add in signature-guessing logic
1,0,0,1,1,1,,// FIXME: Make thread pool threads daemons if necessary
1,0,0,0,1,1,,// filter out any Java primitive names // TODO: should check against all Java reserved names here, not just primitives
1,0,1,1,1,1,,// TODO: we can probably release our references to the constantFields // array and static/instance callback hashes at this point. 
1,0,1,0,1,1,,// Do not clone cached methods // FIXME: MRI copies all methods here
1,0,0,1,1,1,,// TODO: check safe, taint on incoming string
1,0,1,1,1,1,,/* TODO: MRI is just a when node.  We need this extra logic for IDE consumers (null in casenode statement should be implicit nil)*/
1,0,1,1,1,1,,// TODO: Formalize conversion mechanisms between Java and Ruby
