oracle,Pattern,TM,MAT,MAT_TM,,Comments
0,0,0,0,0,,// LF is always end of line (i.e. CRLF or single LF)
0,0,0,0,0,,// -full
0,0,0,0,0,,//sort the list. Makes SCM and manual diffs easier.
0,0,0,0,0,,// create XML document
0,0,0,0,0,,// -incremental
0,0,0,0,0,,// CR without LF - send buffer then add char
0,0,0,0,0,,// -nlabel
0,0,0,0,0,,// implementation of org.apache.tools.ant.taskdefs.ExecuteStreamHandler interface
0,0,0,0,0,,// baseline_root_name
0,0,0,0,0,,// add into buffer
0,0,0,0,0,,"/*         * If configured to not care about whether the element is         * already checked out to the current view.         * Then check to see if it is checked out.         */"
0,0,0,0,0,,// info text // list of files // expected result // result
0,0,0,0,0,,// call a target
0,0,0,0,0,,// just append beginToken and search further
0,0,0,0,0,,// java.home is bogus
0,0,0,0,0,,// Set up a SOSGet task
0,1,0,0,0,,// Try a silly case
0,0,0,0,0,,// either end of buffer or a line separator char
0,0,0,0,0,,"/*              Now ftab contains the first loc of every small bucket.              Calculate the running order, from smallest to largest              big bucket.        */"
0,0,0,0,0,,//  =====================  helper methods and classes  ====================
0,0,0,0,0,,// =====================  scenario tests  =====================
0,0,0,0,0,,// ==============  testcases for the algorithm implementations  ==============
0,0,0,0,0,,//$NON-NLS-1$
0,0,0,0,0,,// nearly all times v is zero, 4 in most other cases
0,0,0,0,0,,// check adapter
0,0,0,0,0,,// finally create the Huffman tables
0,0,0,0,0,,// Pattern and string do not have the same size
0,0,0,0,0,,// '**/**' situation, so skip one
0,0,0,0,0,,// build the command line from what we got the format is // ss Label VSS items [-C] [-H] [-I-] [-Llabel] [-N] [-O] [-V] [-Y] [-?] // as specified in the SS.EXE help
0,0,0,0,0,,// build the command line from what we got the format is // cleartool lock [options...] // as specified in the CLEARTOOL.EXE help
0,0,0,0,0,,/////////////////////////////////////////////////////////////// // GET/SET methods. // Setters, of course are where ant user passes in values. ///////////////////////////////////////////////////////////////
0,0,0,0,0,,//now we instantiate
0,0,0,0,0,,///////////////////////////////////////////////////////// // GET/SET methods. // Setters, of course are where ant user passes in values. /////////////////////////////////////////////////////////
0,0,0,0,0,,// either use default path or root local mapping, // which is now embedded in the root folder
0,0,0,0,0,,// Write the contents to our master list of links // This method assumes that all links are defined in // terms of absolute paths, or paths relative to the // working directory:
0,0,0,0,0,,// Mac does \n\r, but that's tough to distinguish from Windows \r\n\r\n. // Don't tackle that problem right now.
0,0,0,0,0,,// ss.exe exits with '100', when files have been skipped // so we have to ignore the failure
0,0,0,0,0,,// -ordinary
0,0,0,0,0,,// For debugging
0,0,0,0,0,,//set up project references.
0,0,0,0,0,,// -log logname
0,0,0,0,0,,// once we find a folder that isn't in the repository, // we know we can add it.
0,0,0,0,0,,// If the file doesn't pass the include/exclude tests, skip it.
0,0,0,0,0,,// -graphical
0,0,0,0,0,,// -overwrite
0,0,0,0,0,,/* crc-32                          */
0,0,0,0,0,,// Set up a SOSCheckin task
0,0,0,0,0,,// The readers return -1 if they end. So simply read the "prepend" // after that the "content" and at the end the "append" file.
0,0,0,0,0,,/** Our current message output status. Follows Project.MSG_XXX. */
0,0,0,0,0,,// duplicate equal to add, so we continue
0,0,0,0,0,,"/*                     if the permission was not explicitly granted or revoked                     the original security manager will do its work                    */"
0,0,0,0,0,,// -global
0,0,0,0,0,,// -rename
0,0,0,0,0,,// initializes extra data to an empty byte array
0,0,0,0,0,,// -obsolete
0,0,0,0,0,,// Fall Through
0,0,0,0,0,,// -noverwrite
0,0,0,0,0,,// we look through the source path elements. If the element is a dir // we look for the file. If it is a zip, we look for the zip entry. // This isn't normal for source paths but we get it for free
0,0,0,0,0,,/* null */
0,0,0,0,0,,/* local file header signature     */
0,0,0,0,0,,// set user-defined properties
0,0,0,0,0,,// set Java built-in properties separately, // b/c we won't inherit them.
0,0,0,0,0,,// -ctime
0,0,0,0,0,,"/*               If verbosity is MSG_VERBOSE, that mean we are doing               regular logging (backwards as that sounds).  In that               case, we want to print one message about deleting the               top of the directory tree.  Otherwise, the removeDir               method will handle messages for _all_ directories.             */"
0,0,0,0,0,,/* Methods below all add specific selectors */
0,0,0,0,0,,// expect the worst
0,0,0,0,0,,// set all properties from calling project
0,0,0,0,0,,//now any inner assertions
0,0,0,0,0,,// -pbranch
0,0,0,0,0,,//append the ... suffix if not there already
0,0,0,0,0,,// File[] filesInDir = directory.listFiles();
0,0,0,0,0,,//convert to lower case in the English locale,
0,0,0,0,0,,// has been set explicitly
0,0,1,0,1,,// Strip off drive letters! // REVIEW Would a better check be "(File.separator == '\')"?
0,0,0,0,0,,// -shared
0,0,0,0,0,,// class found but restricted name; this is // actually the case we're looking for in JDK 1.3+, // so catch the exception and return
0,0,0,0,0,,//this is the list of lu
0,0,0,0,0,,// change this to get the objects from the other reference
0,0,0,0,0,,// help the gc
0,0,0,0,0,,// may be null if a system property has been added // after the project instance has been initialized
0,0,0,0,0,,// we have a file. create a stream for it
0,0,0,0,0,,// remove duplicate properties - last property wins // Needed for backward compatibility
0,0,0,0,0,,// Set up a SOSCheckout task
0,0,0,0,0,,//ignored
0,0,0,0,0,,// Set up a sosCheckout task
0,0,0,0,0,,// no-op
0,0,0,0,0,,// cycle through given args
0,0,0,0,0,,// basedir of subant/subant-test2/subant.xml is .. // therefore we expect here the subant subdirectory
0,0,0,0,0,,// Now add all references that are not defined in the // subproject, if inheritRefs is true
0,0,0,0,0,,// not Clonable
0,0,0,0,0,,// wait 1 second extra to allow for java to start ... // this time was OK on a Win NT machine and on nagoya
0,0,0,0,0,,// set the flag to display the targets and quit
0,0,0,0,0,,// keep track of what operating systems are supported here.
0,0,0,0,0,,// basedir and ant.file get special treatment in execute()
0,0,0,0,0,,// when the test is started by the build.xml of ant // if the property tests.and.ant.share.classloader is not set in the build.xml // a sysproperty with name tests.and.ant.share.classloader and value // ${tests.and.ant.share.classloader} will be set // we are trying to catch this here.
0,0,0,0,0,,// don't re-set user properties, avoid the warning message
0,0,0,0,0,,//--- NULL JDBC driver just for simple test since there are no db driver // available as a default in Ant :)
0,0,0,0,0,,// default directory to the project's base directory
0,0,0,0,0,,// eat up next arg if present, default to build.xml
0,0,0,0,0,,// private static final int BG_BLACK = 40; // private static final int BG_RED = 41; // private static final int BG_GREEN = 42; // private static final int BG_YELLOW = 44; // private static final int BG_BLUE = 44; // private static final int BG_MAGENTA = 45; // private static final int BG_CYAN = 46; // private static final int BG_WHITE = 47;
0,0,0,0,0,,// no user property
0,0,0,0,0,,// assume the worst
0,0,0,0,0,,// file doesn't exist -> property 'test' == null
0,0,0,0,0,,"/*     * Get the (sub)-Project instance currently in use.     * @return Project     * @since Ant 1.7     */"
0,0,0,0,0,,//         expectBuildExceptionContaining("testNoTld", //                 "Jasper found an error in a file", //                 "Java returned: 9");
0,0,0,0,0,,// create a data input stream from the jar // input stream
0,0,0,0,0,,// this iterator is exhausted. Can we pop one off the stack
0,0,0,0,0,,// if buildFile was not specified on the command line,
0,0,0,0,0,,// check to make sure that the given dir isn't a symlink // the comparison of absolute path and canonical path // catches this
0,0,0,0,0,,// \ doesn't have a special meaning anymore - this is different from // what the Unix sh does but causes a lot of problems on DOS // based platforms otherwise
0,0,0,0,0,,// now recover all the dependencies collected and add to the list.
0,0,0,0,0,,// pick up the last round of dependencies that were determined
0,0,0,0,0,,//validation logic
0,0,0,0,0,,// right we have a good looking class file.
0,0,0,0,0,,/* int minorVersion = */
0,0,0,0,0,,// but -find then search for it
0,0,0,0,0,,"/*                        If the argument is not a String or Location,                        and if there                        is an overloaded form of this method already defined,                        we just override that with the new one.                        This mechanism does not guarantee any specific order                        in which the methods will be selected: so any code                        that depends on the order in which ""set"" methods have                        been defined, is not guaranteed to be selected in any                        particular order.                    */"
0,0,0,0,0,,//this isnt strictly needed, but by being fussy now, //we can change implementation details later
0,0,0,0,0,,/* int majorVersion = */
0,0,0,0,0,,/* int accessFlags = */
0,0,0,0,0,,"/* Interestingly enough, we get to here when a user                 * uses -Dname=value. However, in some cases, the OS                 * goes ahead and parses this out to args                 *   {""-Dname"", ""value""}                 * so instead of parsing on ""="", we just make the ""-D""                 * characters go away and skip one argument forward.                 *                 * I don't know how to predict when the JDK is going                 * to help or not, so we simply look for the equals sign.                 */"
0,0,0,0,0,,//special case single jar handling with signedjar attribute set
0,0,0,0,0,,// read the dependency cache from the disk
0,0,0,0,0,,// not cached - so need to read directly from the class file
0,0,0,0,0,,// convert the replyTo string into a vector of emailaddresses
0,0,0,0,0,,// make sure buildfile exists
0,0,0,0,0,,// should always be the case...
0,0,0,0,0,,// single jar processing
0,0,0,0,0,,// -------------------- Optional methods   -------------------- // You can override those methods if you want to optimize or // do advanced things (like support a special syntax). // The methods do not chain - you should use them when embedding ant // (by replacing the main helper)
