Label, Type, Content
0, Line, //  We might consider changing the processor behaviour of    Observers to, for example, remove the disk sync requirements.   Currently, they behave almost exactly the same as followers. 
0, Line, //  The available port range that we use stays away from the ephemeral port   range, which the OS will assign to client socket connections.  We can't   coordinate with the OS on the assignment of those ports, so it's best to   stay out of that range to avoid conflicts.  Typical ranges for ephemeral   ports are:   - IANA suggests 49152 - 65535   - Linux typically uses 32768 - 61000   - FreeBSD modern versions typically use the IANA suggested range   - Windows modern versions typically use the IANA suggested range 
0, Line, //  check for more than 2 children --   if zookeeper_stats and zookeeper_qutoas   are not the children then this path   is an ancestor of some path that 
0, Block, /*      * (non-Javadoc)     *      * @see     * javax.swing.event.ListSelectionListener#valueChanged(javax.swing.event     * .ListSelectionEvent)      */
0, Line, //  Generate transaction so we will have some txnlog 
0, Line, //  Each session should see its cxids in order 
0, Line, //  let qpconfig parse the file and then pull the stuff we are   interested in 
0, Line, //  Look through the logs for output that indicates the falseLeader is LEADING, then LOOKING, then FOLLOWING 
0, Line, //  in general we will see 1 connection from each   host, setting the initial cap to 2 allows us   to minimize mem usage in the common case   of 1 entry --  we need to set the initial cap   to 2 to avoid rehash when the first entry is added 
0, Line, //  We use the order array to preserve the order of the commands   for help. The hashmap will not preserver order. (It may be overkill.) 
0, Line, //  DIFF only 
0, Block, /*  String subreport = reads + " "                                + (((double) rlatency) / reads) + " " + writes                                + " " + (((double) wlatency / writes));  */
0, Line, //  Try creating some data. 
0, JavaDoc, /*  * <p> * Abstraction that interprets the <code>ephemeralOwner</code> field of a ZNode. Originally, * the ephemeralOwner noted that a ZNode is ephemeral and which session created the node. * Through an optional system property (<code>zookeeper.extendedTypesEnabled</code>) "extended" * features such as TTL Nodes can be enabled. Special bits of the ephemeralOwner are used to * denote which feature is enabled and the remaining bits of the ephemeralOwner are feature * specific. * </p> * <p> * <p> * When the system property <code>zookeeper.extendedTypesEnabled</code> is true, extended types * are enabled. An extended ephemeralOwner is defined as an ephemeralOwner whose high 8 bits are * set (<code>0xff00000000000000L</code>). The two bytes that follow the high 8 bits are * used to denote which extended feature the ephemeralOwner represents. The remaining 5 bytes are * used by the feature for whatever purpose is needed * </p> * <p> * <p> * Currently, the only extended feature is TTL Nodes. It is denoted by the extended feature value of 0. * i.e. for TTL Nodes, the ephemeralOwner has the high byte set to 0xff and the next 2 bytes are 0 followed * by 5 bytes that represent the TTL value in milliseconds. So, an ephemeralOwner with a TTL value of 1 * millisecond is: <code>0xff00000000000001</code>. * </p> * <p> * <p> * To add new extended features: a) Add a new name to the enum, b) define a constant EXTENDED_BIT_XXXX that's next * in line (after TTLs, that would be <code>0x0001</code>), c) add a mapping to the extendedFeatureMap via the static * initializer * </p> * <p> * <p> * NOTE: "Container" nodes technically are extended types but as it was implemented before this feature they are * denoted specially. An ephemeral owner with only the high bit set (<code>0x8000000000000000L</code>) is by definition * a container node (irrespective of whether or not extended types are enabled). * </p>  */
0, Block, /*  null StoreFileType means 'autodetect from file extension'  */
0, Line, //  Recovery mode 
0, Line, //  For backward compatibility test, some tests create dynamic configuration   without setting client port. 
0, Line, //  ZOOKEEPER-2693 disables all 4lw by default. 
0, Line, // reconfigure out leader and follower 1. Remaining follower 
0, Line, //  and newServers that were not in the previous list 
0, Line, //  zkServer has been started. So we don't need to start it again in secureCnxnFactory. 
0, Line, //  Keep track of the latest zxid which already queued 
0, Line, //  clear data structures used for auth 
0, Line, //  Client is configured to use a valid login Configuration, so   authentication is either in progress, successful, or failed. 
0, Line, //  check 
0, Line, // The old port should be clear at this stage 
0, Line, //  enable it if disabled 
0, Line, //  Unlike with Krb5LoginModule, we don't do any actual login or credential passing here: authentication to Zookeeper   is done later, through the SASLClient object. 
0, Line, //  The synchronized is to prevent the race on shared variable "sslEngine".   Basically we only need to create it once. 
0, Line, //  Bring it back 
0, Line, //  Do trigger an event to make sure that we do not get 
0, Line, //  create session with min value 
0, Line, //  Peer has newer zxid 
0, Line, //  Height of the toster 
0, Block, /*  we are going to say we last acked epoch 20  */
0, Line, //  setup channel, variables, connection, etc. 
0, Line, //  ZOOKEEPER-569:   If no votes are received for live peers, reset to voting    for ourselves as otherwise we may hang on to a vote  
0, Line, //  this lock guarantees that channel won't be assigned after cleanup(). 
0, Line, //  interval. 
0, Line, //  maintain semantics even in chroot case   specifically - root cannot be deleted   I think this makes sense even in chroot case. 
0, Line, //  pzxid updated with deleteNode on higher zxid 
0, Line, //  make sure the leader has the subsequent changes that were made while it was offline 
0, Line, //  Validate that we don't see any txn from the first session 
0, Line, //  If not null then shutdown this leader 
0, Line, // leader election time, unless the designated leader fails                              
0, Line, //  CommmitedLog is empty, we will use txnlog up to lastProcessZxid 
